,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,tilename,username,cored,diffuse,CAA,10xfields,coords,prediction_model,cored annotation,diffuse annotation,CAA annotation,negative annotation,flag annotation,notsure annotation
6316,6316,6316,6316,6316,4017,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_0_15_29.jpg,consensus_of_2,0.0,4.0,4.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/0/15.jpg,[208 957 256 256],None (label),0,1,1,0,1,0
6317,6317,6317,6317,6317,2756,cw13-0/cw13-0_13_21_31.jpg,NA (prediction),1.3856639e-05,6.595733000000001e-06,0.99999845,cw13-0/0/13/21.jpg,"[1060, 898, 256, 256]",UG1,0,0,0,1,0,0
6318,6318,6318,6318,6318,2699,cw13-0/cw13-0_7_23_0.jpg,NA (prediction),6.787568e-05,0.004774917,0.9951249,cw13-0/0/7/23.jpg,"[1243, 1041, 256, 256]",UG1,0,0,0,1,0,0
6319,6319,6319,6319,6319,2424,phase1/blobs/13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_15_11_3.jpg,consensus_of_2,0.0,3.0,0.0,phase1/10x_tiles/13-3_UTSW_temporal_6E10/0/15/11.jpg,[481 496 256 256],None (label),0,1,0,0,0,0
6320,6320,6320,6320,6320,103,cw18-48/cw18-48_4_11_21.jpg,NA (prediction),0.9045958000000001,0.5384167,0.028705005,cw18-48/0/4/11.jpg,"[876, 0, 256, 256]",UG1,1,1,0,0,0,0
6321,6321,6321,6321,6321,3856,phase1/blobs/cw17-11/cw17-11_25_22_68.jpg,consensus_of_2,0.0,1.0,2.0,phase1/10x_tiles/cw17-11/0/25/22.jpg,[962 826 256 256],None (label),0,1,0,0,0,0
6322,6322,6322,6322,6322,859,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_1_24_22.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/1/24.jpg,[906 550 256 256],None (label),0,1,0,0,0,0
6323,6323,6323,6323,6323,1332,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_9_30_0.jpg,NA (prediction),0.99757415,0.018299961,0.007095484,NA27UCDtemporalgyri _4G8/0/9/30.jpg,"[0, 0, 256, 256]",UG1,1,0,0,0,0,0
6324,6324,6324,6324,6324,2962,phase1/blobs/44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_5_16_2.jpg,UG1,1.0,0.0,0.0,phase1/10x_tiles/44-3_UTSW_temporal_6E10/0/5/16.jpg,[  0 367 256 256],None (label),1,0,0,0,0,0
6325,6325,6325,6325,6325,4607,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_17_15_26.jpg,NA (prediction),0.99912864,0.8321780000000001,2.3281548e-06,NA28UCDtemporalgyri _4G8/0/17/15.jpg,"[1117, 718, 256, 256]",consensus_of_2,1,1,0,0,0,0
6326,6326,6326,6326,6326,4097,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_13_3_22.jpg,NA (prediction),0.057784800000000004,0.9999689,1.9832072e-07,NA28UCDtemporalgyri _4G8/0/13/3.jpg,"[763, 1280, 256, 256]",consensus_of_2,0,1,0,0,0,0
6327,6327,6327,6327,6327,4969,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_11_27_27.jpg,NA (prediction),0.00034991413,0.93098027,0.9372207,NA23UCDtemporalgyri _4G8/0/11/27.jpg,"[581, 523, 256, 256]",consensus_of_2,0,1,1,0,0,0
6328,6328,6328,6328,6328,704,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_9_25_18.jpg,NA (prediction),0.437555,0.9955870000000001,0.004927525800000001,17-3_UTSW_temporal_6E10/0/9/25.jpg,"[1182, 705, 256, 256]",UG1,0,1,0,0,0,0
6329,6329,6329,6329,6329,5001,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_18_8_27.jpg,NA (prediction),0.00031471327999999996,0.0014688568,0.95306474,NA28UCDtemporalgyri _4G8/0/18/8.jpg,"[251, 846, 256, 256]",consensus_of_2,0,1,0,0,0,0
6330,6330,6330,6330,6330,427,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_19_21_73.jpg,NA (prediction),0.9583271000000001,0.9963185999999999,0.00075133285,NA28UCDtemporalgyri _4G8/0/19/21.jpg,"[254, 1244, 256, 256]",UG1,0,1,0,0,0,0
6331,6331,6331,6331,6331,1493,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_9_11_2.jpg,NA (prediction),0.999057,0.0019203941,2.2778146e-07,NA15UCDtemporalgyri _4G8/0/9/11.jpg,"[652, 173, 256, 256]",UG1,1,0,0,0,0,0
6332,6332,6332,6332,6332,1364,phase1/blobs/NA49UCDtemporalgyri _4G8/NA49UCDtemporalgyri _4G8_14_13_15.jpg,UG1,0.0,1.0,1.0,phase1/10x_tiles/NA49UCDtemporalgyri _4G8/0/14/13.jpg,[280 964 256 256],None (label),0,1,0,0,0,0
6333,6333,6333,6333,6333,1779,phase1/blobs/cw18-33/cw18-33_14_19_20.jpg,UG1,0.0,1.0,0.0,phase1/10x_tiles/cw18-33/0/14/19.jpg,[ 23 237 256 256],None (label),0,1,0,0,0,0
6334,6334,6334,6334,6334,4763,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_8_27_26.jpg,NA (prediction),0.9397403,0.9882885,3.9645206999999997e-07,NA23UCDtemporalgyri _4G8/0/8/27.jpg,"[961, 696, 256, 256]",consensus_of_2,1,1,0,0,0,0
6335,6335,6335,6335,6335,750,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_12_26_94.jpg,NA (prediction),0.9999224,0.13272022,9.241082000000001e-05,NA28UCDtemporalgyri _4G8/0/12/26.jpg,"[96, 926, 256, 256]",UG1,1,1,0,0,0,0
6336,6336,6336,6336,6336,3012,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_22_11_67.jpg,NA (prediction),0.9938745999999999,0.9640177,1.5169179999999999e-05,NA28UCDtemporalgyri _4G8/0/22/11.jpg,"[452, 1135, 256, 256]",consensus_of_2,0,1,0,0,0,0
6337,6337,6337,6337,6337,1818,phase1/blobs/25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_9_7_55.jpg,UG1,0.0,1.0,0.0,phase1/10x_tiles/25-3_UTSW_temporal_6E10/0/9/7.jpg,[348 760 256 256],None (label),0,1,0,0,0,0
6338,6338,6338,6338,6338,369,phase1/blobs/NA42UCDtemporalgyri _4G8/NA42UCDtemporalgyri _4G8_2_29_29.jpg,UG1,1.0,1.0,0.0,phase1/10x_tiles/NA42UCDtemporalgyri _4G8/0/2/29.jpg,[1017 1248  256  256],None (label),0,1,0,0,0,0
6339,6339,6339,6339,6339,902,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_2_22_47.jpg,NA (prediction),0.4667419,0.026205095,0.03464821,NA37UCDtemporalgyri _4G8/0/2/22.jpg,"[535, 1218, 256, 256]",UG1,0,1,0,0,0,0
6340,6340,6340,6340,6340,2704,phase1/blobs/44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_11_18_7.jpg,UG1,0.0,1.0,1.0,phase1/10x_tiles/44-3_UTSW_temporal_6E10/0/11/18.jpg,[  0   0 256 256],None (label),1,0,0,0,0,0
6341,6341,6341,6341,6341,1250,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_13_24_48.jpg,NA (prediction),0.089428484,0.9902496999999999,0.006103845,NA28UCDtemporalgyri _4G8/0/13/24.jpg,"[997, 862, 256, 256]",UG1,0,1,0,0,0,0
6342,6342,6342,6342,6342,175,phase1/blobs/NA35UCDtemporalgyri _4G8/NA35UCDtemporalgyri _4G8_14_26_2.jpg,UG1,0.0,0.0,1.0,phase1/10x_tiles/NA35UCDtemporalgyri _4G8/0/14/26.jpg,[1280  368  256  256],None (label),0,1,0,0,0,0
6343,6343,6343,6343,6343,4217,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_8_19_43.jpg,NA (prediction),0.69664323,0.99356526,0.0009686088000000001,NA28UCDtemporalgyri _4G8/0/8/19.jpg,"[478, 1270, 256, 256]",consensus_of_2,0,1,0,0,0,0
6344,6344,6344,6344,6344,2093,phase1/blobs/44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_17_2_42.jpg,consensus_of_2,2.0,3.0,0.0,phase1/10x_tiles/44-3_UTSW_temporal_6E10/0/17/2.jpg,[1021  300  256  256],None (label),0,1,0,0,0,0
6345,6345,6345,6345,6345,4898,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_7_26_29.jpg,NA (prediction),0.010608083,0.32126975,0.5366263000000001,NA28UCDtemporalgyri _4G8/0/7/26.jpg,"[640, 1189, 256, 256]",consensus_of_2,0,1,0,0,0,0
6346,6346,6346,6346,6346,3491,phase1/blobs/cw17-32/cw17-32_20_36_34.jpg,consensus_of_2,5.0,0.0,0.0,phase1/10x_tiles/cw17-32/0/20/36.jpg,[1094  923  256  256],None (label),1,0,0,0,0,0
6347,6347,6347,6347,6347,1920,phase1/blobs/NA35UCDtemporalgyri _4G8/NA35UCDtemporalgyri _4G8_21_36_1.jpg,UG1,0.0,1.0,0.0,phase1/10x_tiles/NA35UCDtemporalgyri _4G8/0/21/36.jpg,[159  28 256 256],None (label),0,1,0,0,0,0
6348,6348,6348,6348,6348,82,phase1/blobs/NA49UCDtemporalgyri _4G8/NA49UCDtemporalgyri _4G8_19_13_90.jpg,UG1,0.0,0.0,1.0,phase1/10x_tiles/NA49UCDtemporalgyri _4G8/0/19/13.jpg,[1280  209  256  256],None (label),0,0,1,0,0,0
6349,6349,6349,6349,6349,816,phase1/blobs/cw17-3/cw17-3_21_24_16.jpg,consensus_of_2,3.0,2.0,0.0,phase1/10x_tiles/cw17-3/0/21/24.jpg,[  0  58 256 256],None (label),1,0,0,0,0,0
6350,6350,6350,6350,6350,5009,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_23_17_66.jpg,NA (prediction),6.334005999999999e-05,0.078421034,0.9734681999999999,NA27UCDtemporalgyri _4G8/0/23/17.jpg,"[107, 493, 256, 256]",consensus_of_2,0,0,0,0,0,1
6351,6351,6351,6351,6351,4135,40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_13_26_23.jpg,NA (prediction),0.96242976,0.992935,7.560021e-05,40-3_UTSW_temporal_6E10/0/13/26.jpg,"[1280, 829, 256, 256]",consensus_of_2,1,0,0,0,0,0
6352,6352,6352,6352,6352,361,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_7_15_0.jpg,NA (prediction),0.9852448,0.39286837,0.030774496000000002,17-3_UTSW_temporal_6E10/0/7/15.jpg,"[445, 0, 256, 256]",UG1,1,1,0,0,0,0
6353,6353,6353,6353,6353,3490,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_25_13_4.jpg,NA (prediction),0.0030766841999999997,0.0043243333,0.841247,NA28UCDtemporalgyri _4G8/0/25/13.jpg,"[685, 101, 256, 256]",consensus_of_2,0,0,1,0,0,0
6354,6354,6354,6354,6354,1533,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_21_36_5.jpg,NA (prediction),0.29274055,0.9957425,0.009517175,8-3_UTSW_temporal_6E10/0/21/36.jpg,"[732, 0, 256, 256]",UG1,0,1,0,0,0,0
6355,6355,6355,6355,6355,283,phase1/blobs/25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_9_15_69.jpg,UG1,1.0,0.0,0.0,phase1/10x_tiles/25-3_UTSW_temporal_6E10/0/9/15.jpg,[ 407 1158  256  256],None (label),1,0,0,0,0,0
6356,6356,6356,6356,6356,2089,cw15-29/cw15-29_2_12_79.jpg,NA (prediction),0.0074299686,0.0019893301999999997,0.9887664,cw15-29/0/2/12.jpg,"[888, 1153, 256, 256]",UG1,0,0,0,1,0,0
6357,6357,6357,6357,6357,85,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_8_40_3.jpg,NA (prediction),0.94255507,0.027517756,2.903785e-06,NA28UCDtemporalgyri _4G8/0/8/40.jpg,"[1149, 244, 256, 256]",UG1,0,1,0,0,0,0
6358,6358,6358,6358,6358,4362,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_7_10_53.jpg,NA (prediction),0.9761728000000001,0.947376,0.0002899811,NA37UCDtemporalgyri _4G8/0/7/10.jpg,"[450, 409, 256, 256]",consensus_of_2,0,1,0,0,0,0
6359,6359,6359,6359,6359,609,phase1/blobs/NA16UCDtemporalgyri _4G8/NA16UCDtemporalgyri _4G8_11_1_8.jpg,consensus_of_2,4.0,1.0,0.0,phase1/10x_tiles/NA16UCDtemporalgyri _4G8/0/11/1.jpg,[1268  837  256  256],None (label),1,0,0,0,0,0
6360,6360,6360,6360,6360,2915,phase1/blobs/cw18-33/cw18-33_14_19_21.jpg,UG1,1.0,0.0,0.0,phase1/10x_tiles/cw18-33/0/14/19.jpg,[157 714 256 256],None (label),1,0,0,0,0,0
6361,6361,6361,6361,6361,1813,phase1/blobs/cw18-10/cw18-10_6_15_6.jpg,UG1,0.0,1.0,0.0,phase1/10x_tiles/cw18-10/0/6/15.jpg,[641  10 256 256],None (label),0,1,0,0,0,0
6362,6362,6362,6362,6362,1271,phase1/blobs/cw17-3/cw17-3_13_23_22.jpg,consensus_of_2,3.0,2.0,2.0,phase1/10x_tiles/cw17-3/0/13/23.jpg,[219 564 256 256],None (label),0,1,0,0,0,0
6363,6363,6363,6363,6363,2549,cw16-36/cw16-36_18_31_3.jpg,NA (prediction),0.00019649585,0.002294187,0.9929575999999999,cw16-36/0/18/31.jpg,"[1164, 66, 256, 256]",UG1,0,0,0,1,0,0
6364,6364,6364,6364,6364,6056,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_5_17_0.jpg,NA (prediction),0.00023472658,0.039966762,0.9066514999999999,NA15UCDtemporalgyri _4G8/0/5/17.jpg,"[1280, 115, 256, 256]",consensus_of_2,0,0,1,0,0,0
6365,6365,6365,6365,6365,2994,phase1/blobs/NA21UCDtemporalgyri _4G8/NA21UCDtemporalgyri _4G8_1_13_29.jpg,UG1,1.0,0.0,0.0,phase1/10x_tiles/NA21UCDtemporalgyri _4G8/0/1/13.jpg,[216 716 256 256],None (label),1,0,0,0,0,0
6366,6366,6366,6366,6366,3864,40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_14_23_27.jpg,NA (prediction),0.07564697,0.9996283000000001,5.8371926999999996e-05,40-3_UTSW_temporal_6E10/0/14/23.jpg,"[114, 251, 256, 256]",consensus_of_2,0,1,0,0,0,0
6367,6367,6367,6367,6367,3421,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_11_23_39.jpg,NA (prediction),0.9856309000000001,0.9998471999999999,4.008689e-05,NA37UCDtemporalgyri _4G8/0/11/23.jpg,"[1252, 1077, 256, 256]",consensus_of_2,0,1,0,0,0,0
6368,6368,6368,6368,6368,2069,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_12_6_9.jpg,NA (prediction),0.19713165,0.42228344,0.9253931999999999,NA28UCDtemporalgyri _4G8/0/12/6.jpg,"[8, 606, 256, 256]",UG1,0,0,0,0,0,0
6369,6369,6369,6369,6369,5662,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_25_13_13.jpg,NA (prediction),0.16456757,0.0011929650999999999,0.96490234,NA28UCDtemporalgyri _4G8/0/25/13.jpg,"[82, 307, 256, 256]",consensus_of_2,0,1,0,0,0,0
6370,6370,6370,6370,6370,2642,phase1/blobs/cw17-34/cw17-34_6_8_21.jpg,consensus_of_2,0.0,0.0,5.0,phase1/10x_tiles/cw17-34/0/6/8.jpg,[123 792 256 256],None (label),0,0,1,0,0,0
6371,6371,6371,6371,6371,4883,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_26_16_27.jpg,NA (prediction),0.18696547,0.079055786,0.3739964000000001,NA28UCDtemporalgyri _4G8/0/26/16.jpg,"[321, 1280, 256, 256]",consensus_of_2,0,1,0,0,0,0
6372,6372,6372,6372,6372,473,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_10_31_9.jpg,NA (prediction),0.49751368,0.98869145,0.00014803370000000002,NA28UCDtemporalgyri _4G8/0/10/31.jpg,"[110, 152, 256, 256]",UG1,1,1,0,0,0,0
6373,6373,6373,6373,6373,2305,phase1/blobs/cw17-34/cw17-34_3_25_24.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/cw17-34/0/3/25.jpg,[456 327 256 256],None (label),0,1,0,0,0,0
6374,6374,6374,6374,6374,5917,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_24_18_5.jpg,NA (prediction),4.646270000000001e-05,0.3235599,0.9469523999999999,NA27UCDtemporalgyri _4G8/0/24/18.jpg,"[215, 176, 256, 256]",consensus_of_2,0,1,0,0,0,0
6375,6375,6375,6375,6375,2929,cw15-29/cw15-29_2_12_85.jpg,NA (prediction),0.048612464,0.08882254,0.6066331,cw15-29/0/2/12.jpg,"[687, 1280, 256, 256]",UG1,0,0,0,1,0,0
6376,6376,6376,6376,6376,160,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_21_26_15.jpg,NA (prediction),0.9826484000000001,0.06625149400000001,2.4184163e-05,NA28UCDtemporalgyri _4G8/0/21/26.jpg,"[911, 851, 256, 256]",UG1,1,1,0,0,0,0
6377,6377,6377,6377,6377,1527,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_18_35_21.jpg,NA (prediction),0.5988739000000001,0.9440775,0.0013209947,8-3_UTSW_temporal_6E10/0/18/35.jpg,"[656, 377, 256, 256]",UG1,0,1,0,0,0,0
6378,6378,6378,6378,6378,805,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_9_33.jpg,NA (prediction),0.98867875,0.6458145000000001,0.0017450011,17-3_UTSW_temporal_6E10/0/11/9.jpg,"[1197, 887, 256, 256]",UG1,1,0,0,0,0,0
6379,6379,6379,6379,6379,620,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_21_22_47.jpg,NA (prediction),0.9823514999999999,0.9944511999999999,0.0003668072,NA28UCDtemporalgyri _4G8/0/21/22.jpg,"[197, 885, 256, 256]",UG1,1,1,0,0,0,0
6380,6380,6380,6380,6380,4555,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_6_29_14.jpg,NA (prediction),0.0063441438,0.99996126,0.0002605665,NA28UCDtemporalgyri _4G8/0/6/29.jpg,"[1106, 742, 256, 256]",consensus_of_2,0,1,0,0,0,0
6381,6381,6381,6381,6381,133,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_20_15_31.jpg,NA (prediction),0.023066081000000002,0.99999046,0.0014662113000000001,NA28UCDtemporalgyri _4G8/0/20/15.jpg,"[755, 690, 256, 256]",UG1,0,1,0,0,0,0
6382,6382,6382,6382,6382,3849,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_28_13_30.jpg,consensus_of_2,0.0,0.0,3.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/28/13.jpg,[1209 1280  256  256],None (label),0,0,1,0,0,0
6383,6383,6383,6383,6383,6315,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_6_19_3.jpg,NA (prediction),0.030452555,0.041076276,0.30233899999999997,NA15UCDtemporalgyri _4G8/0/6/19.jpg,"[342, 231, 256, 256]",consensus_of_2,0,1,0,0,0,1
6384,6384,6384,6384,6384,4793,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_8_13_10.jpg,NA (prediction),0.2911705,0.9977385,0.0004301071,NA23UCDtemporalgyri _4G8/0/8/13.jpg,"[529, 308, 256, 256]",consensus_of_2,0,1,0,0,0,0
6385,6385,6385,6385,6385,1218,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_14_3_16.jpg,NA (prediction),0.9407928,0.9986243,0.00022027847,NA28UCDtemporalgyri _4G8/0/14/3.jpg,"[1033, 260, 256, 256]",UG1,1,1,0,0,0,0
6386,6386,6386,6386,6386,6029,cw18-48/cw18-48_28_29_21.jpg,NA (prediction),0.08893939999999999,0.17984648,0.9893768000000001,cw18-48/0/28/29.jpg,"[30, 395, 256, 256]",consensus_of_2,0,0,0,1,0,0
6387,6387,6387,6387,6387,1498,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_3_13_2.jpg,NA (prediction),0.93120795,0.11978242,1.911236e-05,NA23UCDtemporalgyri _4G8/0/3/13.jpg,"[596, 848, 256, 256]",UG1,1,0,0,0,0,0
6388,6388,6388,6388,6388,2414,phase1/blobs/NA16UCDtemporalgyri _4G8/NA16UCDtemporalgyri _4G8_4_17_3.jpg,consensus_of_2,0.0,4.0,0.0,phase1/10x_tiles/NA16UCDtemporalgyri _4G8/0/4/17.jpg,[1280  466  256  256],None (label),0,1,0,0,0,0
6389,6389,6389,6389,6389,3554,phase1/blobs/cw17-32/cw17-32_17_23_15.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/cw17-32/0/17/23.jpg,[1278 1259  256  256],None (label),0,1,0,0,0,0
6390,6390,6390,6390,6390,656,40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_10_21_3.jpg,NA (prediction),0.14721443,0.9989404000000001,0.015867088,40-3_UTSW_temporal_6E10/0/10/21.jpg,"[725, 0, 256, 256]",UG1,0,1,0,0,0,0
6391,6391,6391,6391,6391,463,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_16_0_6.jpg,NA (prediction),0.22051042,0.89264774,0.00219244,17-3_UTSW_temporal_6E10/0/16/0.jpg,"[1280, 497, 256, 256]",UG1,1,1,0,0,0,0
6392,6392,6392,6392,6392,2195,phase1/blobs/NA42UCDtemporalgyri _4G8/NA42UCDtemporalgyri _4G8_10_11_19.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/NA42UCDtemporalgyri _4G8/0/10/11.jpg,[291 641 256 256],None (label),0,1,0,0,0,0
6393,6393,6393,6393,6393,1010,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_16_9_60.jpg,NA (prediction),0.997259,0.9159721,1.9139792e-05,NA28UCDtemporalgyri _4G8/0/16/9.jpg,"[1280, 123, 256, 256]",UG1,1,1,0,0,1,0
6394,6394,6394,6394,6394,2600,phase1/blobs/cw17-41/cw17-41_11_2_11.jpg,consensus_of_2,0.0,4.0,5.0,phase1/10x_tiles/cw17-41/0/11/2.jpg,[1148 1020  256  256],None (label),0,1,0,0,0,0
6395,6395,6395,6395,6395,2128,cw15-29/cw15-29_2_7_16.jpg,NA (prediction),0.0014222242000000002,0.10588094,0.99924976,cw15-29/0/2/7.jpg,"[429, 132, 256, 256]",UG1,0,0,1,0,0,0
6396,6396,6396,6396,6396,2338,cw15-12/cw15-12_6_32_85.jpg,NA (prediction),0.24073555,0.083418205,0.25919577,cw15-12/0/6/32.jpg,"[828, 772, 256, 256]",UG1,0,0,0,1,0,0
6397,6397,6397,6397,6397,1518,phase1/blobs/NA49UCDtemporalgyri _4G8/NA49UCDtemporalgyri _4G8_16_13_24.jpg,UG1,0.0,0.0,1.0,phase1/10x_tiles/NA49UCDtemporalgyri _4G8/0/16/13.jpg,[925 798 256 256],None (label),0,0,1,0,0,0
6398,6398,6398,6398,6398,729,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_6_5_26.jpg,NA (prediction),0.9945931,0.43050525,0.0010059931,17-3_UTSW_temporal_6E10/0/6/5.jpg,"[392, 1271, 256, 256]",UG1,1,0,0,0,0,0
6399,6399,6399,6399,6399,279,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_21_30_8.jpg,NA (prediction),0.0036755337,0.9988393,0.0018199829999999998,NA28UCDtemporalgyri _4G8/0/21/30.jpg,"[477, 138, 256, 256]",UG1,0,1,0,0,0,0
6400,6400,6400,6400,6400,3366,phase1/blobs/NA22UCDtemporalgyri _4G8/NA22UCDtemporalgyri _4G8_17_30_6.jpg,consensus_of_2,5.0,0.0,0.0,phase1/10x_tiles/NA22UCDtemporalgyri _4G8/0/17/30.jpg,[669  66 256 256],None (label),1,0,0,0,0,0
6401,6401,6401,6401,6401,2023,cw15-12/cw15-12_25_25_0.jpg,NA (prediction),0.0018281395999999999,0.006684423399999999,0.9892040999999999,cw15-12/0/25/25.jpg,"[1280, 134, 256, 256]",UG1,0,0,1,0,0,0
6402,6402,6402,6402,6402,2706,cw13-0/cw13-0_23_14_6.jpg,NA (prediction),0.0004946808,0.0005514280599999999,0.9973501,cw13-0/0/23/14.jpg,"[1280, 633, 256, 256]",UG1,0,0,0,1,0,0
6403,6403,6403,6403,6403,3288,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_17_23_72.jpg,NA (prediction),0.978613,0.9987908000000001,1.8346236e-05,NA37UCDtemporalgyri _4G8/0/17/23.jpg,"[1179, 847, 256, 256]",consensus_of_2,0,1,0,0,0,0
6404,6404,6404,6404,6404,2274,cw15-29/cw15-29_19_9_12.jpg,NA (prediction),0.019144634,0.029347494,0.90236586,cw15-29/0/19/9.jpg,"[73, 1267, 256, 256]",UG1,0,1,0,0,0,0
6405,6405,6405,6405,6405,2633,phase1/blobs/cw17-3/cw17-3_15_32_30.jpg,consensus_of_2,0.0,0.0,5.0,phase1/10x_tiles/cw17-3/0/15/32.jpg,[529 926 256 256],None (label),0,0,1,0,0,0
6406,6406,6406,6406,6406,3846,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_8_5_23.jpg,NA (prediction),0.9714414000000001,0.9998254000000001,1.0721817000000001e-05,NA37UCDtemporalgyri _4G8/0/8/5.jpg,"[1280, 1272, 256, 256]",consensus_of_2,0,1,0,0,0,1
6407,6407,6407,6407,6407,1598,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_8_11_17.jpg,NA (prediction),0.9390586999999999,0.04747404,2.0103055e-06,NA23UCDtemporalgyri _4G8/0/8/11.jpg,"[178, 585, 256, 256]",UG1,1,0,0,0,0,0
6408,6408,6408,6408,6408,4581,40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_4_4_17.jpg,NA (prediction),0.9291301,0.99932384,6.3025964e-06,40-3_UTSW_temporal_6E10/0/4/4.jpg,"[925, 564, 256, 256]",consensus_of_2,0,1,0,0,0,0
6409,6409,6409,6409,6409,1887,40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_9_17_2.jpg,NA (prediction),0.98140097,0.735808,0.0017441913,40-3_UTSW_temporal_6E10/0/9/17.jpg,"[25, 0, 256, 256]",UG1,1,0,0,0,0,0
6410,6410,6410,6410,6410,5749,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_6_22_29.jpg,NA (prediction),0.09664094,0.97579473,0.00039571722,8-3_UTSW_temporal_6E10/0/6/22.jpg,"[169, 1147, 256, 256]",consensus_of_2,0,1,0,0,0,0
6411,6411,6411,6411,6411,5212,cw15-12/cw15-12_28_39_111.jpg,NA (prediction),0.0007102266,0.0006896086,0.9821692,cw15-12/0/28/39.jpg,"[0, 1263, 256, 256]",consensus_of_2,0,0,1,0,0,0
