,tilename,username,cored,diffuse,CAA,10xfields,coords,rot,prediction_model,cored annotation,diffuse annotation,CAA annotation,negative annotation,flag annotation,notsure annotation
4843,phase1/blobs/25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_17_27_18.jpg,NP4,1.0,0.0,0.0,phase1/10x_tiles/25-3_UTSW_temporal_6E10/0/17/27.jpg,[1280  329  256  256],180,None (label),1,0,0,0,0,0
4844,phase1/blobs/8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_11_11_18.jpg,NA (prediction),0.9999715,0.9455038,1.4376442e-09,phase1/10x_tiles/8-3_UTSW_temporal_6E10/0/11/11.jpg,[343 0 256 256],0,NP4,1,0,0,0,0,0
4845,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_24_11_25.jpg,NP4,1.0,0.0,0.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/24/11.jpg,[1280   95  256  256],0,None (label),1,0,0,0,1,0
4846,phase1/blobs/cw15-12/cw15-12_27_39_17.jpg,NA (prediction),0.01188708,0.0034433769,0.9369224,phase1/10x_tiles/cw15-12/0/27/39.jpg,[1176 360 256 256],0,NP4,0,0,0,1,0,0
4847,phase1/blobs/NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_8_27_9.jpg,NA (prediction),0.7005431,0.9946407,4.492176e-07,phase1/10x_tiles/NA23UCDtemporalgyri _4G8/0/8/27.jpg,[90 406 256 256],0,NP4,0,1,0,0,0,0
4848,phase1/blobs/17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_9_12_36.jpg,NA (prediction),0.9435074,0.8834116,1.2169117000000005e-05,phase1/10x_tiles/17-3_UTSW_temporal_6E10/0/9/12.jpg,[741 1236 256 256],0,consensus_of_2,0,1,0,0,0,0
4849,phase1/blobs/cw17-41/cw17-41_2_26_42.jpg,NP4,0.0,0.0,1.0,phase1/10x_tiles/cw17-41/0/2/26.jpg,[ 827 1265  256  256],270,None (label),0,0,1,0,1,0
4850,phase1/blobs/17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_14_2_30.jpg,NA (prediction),0.9444279,0.91512704,9.1861606e-05,phase1/10x_tiles/17-3_UTSW_temporal_6E10/0/14/2.jpg,[134 551 256 256],0,consensus_of_2,0,1,0,0,0,0
4851,phase1/blobs/cw13-0/cw13-0_25_33_7.jpg,NA (prediction),0.0002613109,4.6788886e-05,0.99899215,phase1/10x_tiles/cw13-0/0/25/33.jpg,[732 1148 256 256],0,NP4,0,0,0,1,0,0
4852,phase1/blobs/NA46UCDtemporalgyri _4G8/NA46UCDtemporalgyri _4G8_6_8_0.jpg,consensus_of_2,3.0,2.0,0.0,phase1/10x_tiles/NA46UCDtemporalgyri _4G8/0/6/8.jpg,[744   0 256 256],0,None (label),0,0,0,0,0,1
4853,phase1/blobs/NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_10_28_27.jpg,NA (prediction),0.9285378,0.06258526,1.4985897e-05,phase1/10x_tiles/NA23UCDtemporalgyri _4G8/0/10/28.jpg,[28 832 256 256],0,NP4,1,0,0,0,1,0
4854,phase1/blobs/cw15-12/cw15-12_9_20_38.jpg,NA (prediction),0.051533423,0.04503655,0.96139973,phase1/10x_tiles/cw15-12/0/9/20.jpg,[400 536 256 256],0,consensus_of_2,0,0,0,1,0,0
4855,phase1/blobs/cw15-29/cw15-29_3_37_12.jpg,NA (prediction),0.036442235,0.2680021,0.3328278,phase1/10x_tiles/cw15-29/0/3/37.jpg,[432 74 256 256],0,consensus_of_2,0,0,0,1,0,0
4856,phase1/blobs/NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_6_13_11.jpg,NA (prediction),0.99994934,0.0022694557,8.278258000000001e-07,phase1/10x_tiles/NA15UCDtemporalgyri _4G8/0/6/13.jpg,[0 924 256 256],0,NP4,1,0,0,0,0,0
4857,phase1/blobs/NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_3_22_2.jpg,NA (prediction),0.010282286,0.9962018,0.00018445081000000005,phase1/10x_tiles/NA37UCDtemporalgyri _4G8/0/3/22.jpg,[748 19 256 256],0,NP4,0,1,0,0,0,0
4858,phase1/blobs/40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_10_16_18.jpg,NA (prediction),0.99357176,0.7611892,2.316821e-06,phase1/10x_tiles/40-3_UTSW_temporal_6E10/0/10/16.jpg,[1181 598 256 256],0,consensus_of_2,0,1,0,0,0,0
4859,phase1/blobs/NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_27_16_16.jpg,NA (prediction),0.9231269,0.011906044,0.14912699,phase1/10x_tiles/NA28UCDtemporalgyri _4G8/0/27/16.jpg,[1280 1039 256 256],0,NP4,0,0,0,0,0,1
4860,phase1/blobs/8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_8_22_46.jpg,NA (prediction),1.3422037e-06,0.75581026,0.9999908000000002,phase1/10x_tiles/8-3_UTSW_temporal_6E10/0/8/22.jpg,[923 1056 256 256],0,NP4,0,0,1,0,1,0
4861,phase1/blobs/cw13-0/cw13-0_20_17_19.jpg,NA (prediction),0.00039620587,0.00020933927,0.7217655,phase1/10x_tiles/cw13-0/0/20/17.jpg,[0 273 256 256],0,consensus_of_2,0,0,0,1,0,0
4862,phase1/blobs/NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_21_19_17.jpg,NA (prediction),0.0036724182,3.6059755e-05,0.99373686,phase1/10x_tiles/NA28UCDtemporalgyri _4G8/0/21/19.jpg,[986 730 256 256],0,consensus_of_2,0,0,0,1,0,0
4863,phase1/blobs/NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_17_23_8.jpg,NA (prediction),0.9994319,0.52381825,1.4841043e-05,phase1/10x_tiles/NA37UCDtemporalgyri _4G8/0/17/23.jpg,[1176 0 256 256],0,NP4,0,1,0,0,0,0
4864,phase1/blobs/cw18-48/cw18-48_22_31_5.jpg,NA (prediction),0.014428522,0.044548232,0.37341478,phase1/10x_tiles/cw18-48/0/22/31.jpg,[1280 945 256 256],0,NP4,0,0,0,1,0,0
4865,phase1/blobs/NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_13_29_15.jpg,NA (prediction),0.9979837,0.78983694,1.0103213e-09,phase1/10x_tiles/NA28UCDtemporalgyri _4G8/0/13/29.jpg,[485 38 256 256],0,NP4,0,0,0,1,0,0
4866,phase1/blobs/17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_8_7_7.jpg,NA (prediction),0.9648985,0.9817073,5.745055e-06,phase1/10x_tiles/17-3_UTSW_temporal_6E10/0/8/7.jpg,[197 203 256 256],0,consensus_of_2,0,1,0,0,1,0
4867,phase1/blobs/NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_13_29_5.jpg,NA (prediction),0.9985453,0.012773107,3.8510946e-09,phase1/10x_tiles/NA28UCDtemporalgyri _4G8/0/13/29.jpg,[0 0 256 256],0,NP4,1,1,0,0,1,0
4868,phase1/blobs/NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_12_9_33.jpg,NA (prediction),0.57725054,0.99880016,1.6950487e-05,phase1/10x_tiles/NA23UCDtemporalgyri _4G8/0/12/9.jpg,[1271 627 256 256],0,NP4,0,1,0,0,0,0
4869,phase1/blobs/NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_24_22_21.jpg,NA (prediction),0.0021860017,0.18188699,0.98490405,phase1/10x_tiles/NA27UCDtemporalgyri _4G8/0/24/22.jpg,[954 378 256 256],0,consensus_of_2,0,1,0,0,0,0
4870,phase1/blobs/NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_19_8_4.jpg,consensus_of_2,3.0,2.0,0.0,phase1/10x_tiles/NA6UCDtemporalgyri _4G8/0/19/8.jpg,[239 513 256 256],0,None (label),0,1,0,0,0,0
4871,phase1/blobs/cw17-3/cw17-3_12_32_25.jpg,consensus_of_2,0.0,3.0,5.0,phase1/10x_tiles/cw17-3/0/12/32.jpg,[ 730 1236  256  256],90,None (label),0,0,1,0,1,0
4872,phase1/blobs/cw17-11/cw17-11_12_23_2.jpg,NP4,0.0,1.0,1.0,phase1/10x_tiles/cw17-11/0/12/23.jpg,[1126  103  256  256],0,None (label),0,1,1,0,0,0
4873,phase1/blobs/NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_12_32_3.jpg,NA (prediction),0.9996369,0.055944778,5.829974e-07,phase1/10x_tiles/NA28UCDtemporalgyri _4G8/0/12/32.jpg,[134 108 256 256],0,consensus_of_2,0,1,0,0,0,0
4874,phase1/blobs/NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_19_8_4.jpg,consensus_of_2,3.0,2.0,0.0,phase1/10x_tiles/NA6UCDtemporalgyri _4G8/0/19/8.jpg,[239 513 256 256],180,None (label),0,1,0,0,0,0
4875,phase1/blobs/cw18-2/cw18-2_6_2_6.jpg,consensus_of_2,0.0,0.0,3.0,phase1/10x_tiles/cw18-2/0/6/2.jpg,[235 176 256 256],90,None (label),0,0,0,1,0,0
4876,phase1/blobs/20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_4_16_7.jpg,consensus_of_2,2.0,3.0,0.0,phase1/10x_tiles/20-3_UTSW_temporal_6E10/0/4/16.jpg,[226  96 256 256],90,None (label),0,1,0,0,0,0
4877,phase1/blobs/NA16UCDtemporalgyri _4G8/NA16UCDtemporalgyri _4G8_19_23_0.jpg,NP4,1.0,0.0,0.0,phase1/10x_tiles/NA16UCDtemporalgyri _4G8/0/19/23.jpg,[1020  164  256  256],180,None (label),0,1,0,0,0,0
4878,phase1/blobs/NA22UCDtemporalgyri _4G8/NA22UCDtemporalgyri _4G8_26_5_17.jpg,NP4,1.0,0.0,0.0,phase1/10x_tiles/NA22UCDtemporalgyri _4G8/0/26/5.jpg,[ 491 1256  256  256],180,None (label),0,1,0,0,0,0
4879,phase1/blobs/cw17-41/cw17-41_2_34_16.jpg,consensus_of_2,0.0,3.0,0.0,phase1/10x_tiles/cw17-41/0/2/34.jpg,[904  98 256 256],90,None (label),0,1,0,0,1,0
4880,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_28_13_5.jpg,consensus_of_2,0.0,0.0,4.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/28/13.jpg,[  0 504 256 256],270,None (label),0,0,0,0,0,1
4881,phase1/blobs/NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_16_31_5.jpg,NA (prediction),0.97813684,0.94537574,1.3945472e-05,phase1/10x_tiles/NA28UCDtemporalgyri _4G8/0/16/31.jpg,[538 313 256 256],0,consensus_of_2,0,1,0,0,0,0
4882,phase1/blobs/NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_15_13_11.jpg,NA (prediction),0.99930024,0.0058252930000000005,1.39970225e-05,phase1/10x_tiles/NA15UCDtemporalgyri _4G8/0/15/13.jpg,[353 306 256 256],0,NP4,0,1,0,0,0,0
4883,phase1/blobs/cw17-11/cw17-11_22_20_21.jpg,consensus_of_2,1.0,4.0,0.0,phase1/10x_tiles/cw17-11/0/22/20.jpg,[1124  542  256  256],180,None (label),0,1,0,0,1,0
4884,phase1/blobs/NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_7_7_52.jpg,NA (prediction),0.82505363,0.99347055,4.098332000000001e-05,phase1/10x_tiles/NA37UCDtemporalgyri _4G8/0/7/7.jpg,[1280 20 256 256],0,consensus_of_2,0,1,0,0,0,0
4885,phase1/blobs/cw13-0/cw13-0_26_24_11.jpg,NA (prediction),0.02540767,0.19582972,0.67629725,phase1/10x_tiles/cw13-0/0/26/24.jpg,[1280 471 256 256],0,consensus_of_2,0,0,0,1,0,0
4886,phase1/blobs/cw18-48/cw18-48_28_28_74.jpg,NA (prediction),4.5766046e-05,0.38939926,0.9999901,phase1/10x_tiles/cw18-48/0/28/28.jpg,[1280 1205 256 256],0,consensus_of_2,0,0,0,1,0,0
4887,phase1/blobs/NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_6_27_24.jpg,NA (prediction),0.0006010480000000001,0.99997234,1.2333139e-05,phase1/10x_tiles/NA37UCDtemporalgyri _4G8/0/6/27.jpg,[588 699 256 256],0,NP4,0,1,0,0,0,0
4888,phase1/blobs/cw17-32/cw17-32_17_23_15.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/cw17-32/0/17/23.jpg,[1278 1259  256  256],270,None (label),0,1,0,0,0,0
4889,phase1/blobs/NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_18_32_9.jpg,NA (prediction),0.035265654,0.9835148,0.0036610847,phase1/10x_tiles/NA23UCDtemporalgyri _4G8/0/18/32.jpg,[0 553 256 256],0,consensus_of_2,0,0,0,1,0,0
4890,phase1/blobs/cw13-0/cw13-0_19_18_24.jpg,NA (prediction),0.0036545696,0.0014178151,0.9629068,phase1/10x_tiles/cw13-0/0/19/18.jpg,[582 224 256 256],0,NP4,0,0,0,1,0,0
4891,phase1/blobs/17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_12_9_46.jpg,NA (prediction),0.8715944,0.96029156,0.00017169134,phase1/10x_tiles/17-3_UTSW_temporal_6E10/0/12/9.jpg,[995 1178 256 256],0,consensus_of_2,0,1,0,0,1,0
4892,phase1/blobs/cw17-32/cw17-32_1_4_55.jpg,NP4,1.0,0.0,0.0,phase1/10x_tiles/cw17-32/0/1/4.jpg,[1200  804  256  256],90,None (label),1,0,0,0,0,0
4893,phase1/blobs/NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_15_21_30.jpg,NA (prediction),0.88168854,0.99531496,5.979519e-06,phase1/10x_tiles/NA37UCDtemporalgyri _4G8/0/15/21.jpg,[894 998 256 256],0,consensus_of_2,0,1,0,0,0,0
4894,phase1/blobs/NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_11_26_29.jpg,NA (prediction),0.9632033,0.99927133,7.9178506e-05,phase1/10x_tiles/NA28UCDtemporalgyri _4G8/0/11/26.jpg,[948 269 256 256],0,consensus_of_2,0,1,0,0,0,0
4895,phase1/blobs/NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_14_32_6.jpg,NA (prediction),0.008390905,0.27887183,0.99927694,phase1/10x_tiles/NA15UCDtemporalgyri _4G8/0/14/32.jpg,[207 1135 256 256],0,consensus_of_2,0,0,1,0,0,1
4896,phase1/blobs/NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_27_23_30.jpg,NA (prediction),0.93703246,0.99789447,0.0009541679,phase1/10x_tiles/NA28UCDtemporalgyri _4G8/0/27/23.jpg,[375 1124 256 256],0,NP4,0,1,0,0,0,0
4897,phase1/blobs/cw13-0/cw13-0_28_42_17.jpg,NA (prediction),0.0025300125,0.00304614,0.91018283,phase1/10x_tiles/cw13-0/0/28/42.jpg,[45 298 256 256],0,NP4,0,0,0,1,0,0
4898,phase1/blobs/cw13-0/cw13-0_15_22_19.jpg,NA (prediction),0.7609836999999999,0.8528437,0.8802534,phase1/10x_tiles/cw13-0/0/15/22.jpg,[504 1248 256 256],0,consensus_of_2,0,0,0,1,0,0
4899,phase1/blobs/NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_28_18_37.jpg,NA (prediction),0.019265624,0.0030760907,0.9327045,phase1/10x_tiles/NA28UCDtemporalgyri _4G8/0/28/18.jpg,[829 916 256 256],0,consensus_of_2,0,0,0,1,0,0
4900,phase1/blobs/13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_24_15.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/13-3_UTSW_temporal_6E10/0/9/24.jpg,[394 428 256 256],90,None (label),0,1,0,0,0,0
4901,phase1/blobs/cw18-33/cw18-33_12_30_10.jpg,NP4,0.0,1.0,0.0,phase1/10x_tiles/cw18-33/0/12/30.jpg,[ 684 1157  256  256],270,None (label),0,1,0,0,0,0
4902,phase1/blobs/NA35UCDtemporalgyri _4G8/NA35UCDtemporalgyri _4G8_10_25_11.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/NA35UCDtemporalgyri _4G8/0/10/25.jpg,[168 849 256 256],90,None (label),0,1,0,0,0,0
4903,phase1/blobs/NA7UCDtemporalgyri _4G8/NA7UCDtemporalgyri _4G8_9_9_2.jpg,NA (prediction),3.903328e-08,0.00031829433,0.9982817,phase1/10x_tiles/NA7UCDtemporalgyri _4G8/0/9/9.jpg,[706 1136 256 256],0,consensus_of_2,0,0,1,0,1,0
4904,phase1/blobs/8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_20_36_59.jpg,NA (prediction),0.11015206,0.99952793,2.2044058e-05,phase1/10x_tiles/8-3_UTSW_temporal_6E10/0/20/36.jpg,[0 1280 256 256],0,consensus_of_2,0,1,0,0,0,0
4905,phase1/blobs/NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_16_33_8.jpg,NA (prediction),0.99415755,0.9998995,5.3653007e-08,phase1/10x_tiles/NA28UCDtemporalgyri _4G8/0/16/33.jpg,[497 14 256 256],0,consensus_of_2,0,1,0,0,0,0
4906,phase1/blobs/8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_6_20_26.jpg,NA (prediction),0.024579728,0.87049663,0.9999665,phase1/10x_tiles/8-3_UTSW_temporal_6E10/0/6/20.jpg,[1036 1280 256 256],0,consensus_of_2,0,0,1,0,1,0
4907,phase1/blobs/NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_1_20_4.jpg,NA (prediction),0.94744897,0.9961171,5.9484777e-05,phase1/10x_tiles/NA37UCDtemporalgyri _4G8/0/1/20.jpg,[0 566 256 256],0,consensus_of_2,0,1,0,0,1,0
4908,phase1/blobs/NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_11_26_48.jpg,NA (prediction),0.45327172,0.9999105,2.020763e-05,phase1/10x_tiles/NA28UCDtemporalgyri _4G8/0/11/26.jpg,[957 507 256 256],0,consensus_of_2,0,1,0,0,1,0
4909,phase1/blobs/NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_8_33_3.jpg,NA (prediction),1.9479705e-05,0.0036119216,0.99699354,phase1/10x_tiles/NA15UCDtemporalgyri _4G8/0/8/33.jpg,[392 121 256 256],0,consensus_of_2,0,0,1,0,1,0
4910,phase1/blobs/cw17-11/cw17-11_25_22_66.jpg,NP4,0.0,0.0,1.0,phase1/10x_tiles/cw17-11/0/25/22.jpg,[1041  738  256  256],270,None (label),0,0,1,0,0,0
4911,phase1/blobs/NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_9_14_4.jpg,NA (prediction),0.00063196314,0.99294585,0.3593001,phase1/10x_tiles/NA37UCDtemporalgyri _4G8/0/9/14.jpg,[112 684 256 256],0,consensus_of_2,0,1,0,0,1,0
4912,phase1/blobs/NA22UCDtemporalgyri _4G8/NA22UCDtemporalgyri _4G8_13_22_20.jpg,NP4,0.0,1.0,0.0,phase1/10x_tiles/NA22UCDtemporalgyri _4G8/0/13/22.jpg,[ 748 1280  256  256],270,None (label),0,1,0,0,0,0
4913,phase1/blobs/NA16UCDtemporalgyri _4G8/NA16UCDtemporalgyri _4G8_13_8_0.jpg,consensus_of_2,4.0,1.0,0.0,phase1/10x_tiles/NA16UCDtemporalgyri _4G8/0/13/8.jpg,[557 131 256 256],270,None (label),0,1,0,0,0,0
4914,phase1/blobs/17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_12_26_59.jpg,NA (prediction),0.99599326,0.91370505,1.9172503e-06,phase1/10x_tiles/17-3_UTSW_temporal_6E10/0/12/26.jpg,[1127 180 256 256],0,NP4,0,1,0,0,0,0
4915,phase1/blobs/NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_17_4_0.jpg,NA (prediction),0.011310682,0.016158164,0.9700394,phase1/10x_tiles/NA28UCDtemporalgyri _4G8/0/17/4.jpg,[0 0 256 256],0,consensus_of_2,0,0,0,1,0,0
4916,phase1/blobs/NA7UCDtemporalgyri _4G8/NA7UCDtemporalgyri _4G8_9_9_3.jpg,NA (prediction),2.0969148e-07,0.004893208,0.99528307,phase1/10x_tiles/NA7UCDtemporalgyri _4G8/0/9/9.jpg,[719 1240 256 256],0,consensus_of_2,0,0,1,0,1,0
4917,phase1/blobs/cw17-11/cw17-11_22_26_58.jpg,NP4,1.0,0.0,0.0,phase1/10x_tiles/cw17-11/0/22/26.jpg,[956   3 256 256],270,None (label),1,0,0,0,0,0
4918,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_27_27_23.jpg,consensus_of_2,0.0,0.0,4.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/27/27.jpg,[127 718 256 256],270,None (label),0,0,1,0,1,0
4919,phase1/blobs/44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_16_11_15.jpg,NP4,0.0,0.0,1.0,phase1/10x_tiles/44-3_UTSW_temporal_6E10/0/16/11.jpg,[1230  993  256  256],270,None (label),0,0,1,0,1,0
4920,phase1/blobs/NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_17_21_25.jpg,NA (prediction),0.9958333,0.5810633000000001,9.8292425e-08,phase1/10x_tiles/NA27UCDtemporalgyri _4G8/0/17/21.jpg,[1075 798 256 256],0,NP4,0,1,0,0,0,0
4921,phase1/blobs/cw15-29/cw15-29_24_28_24.jpg,NA (prediction),8.169395999999999e-05,0.0018393594,0.7160314999999999,phase1/10x_tiles/cw15-29/0/24/28.jpg,[693 1280 256 256],0,NP4,0,0,0,1,0,0
4922,phase1/blobs/NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_7_22_48.jpg,NA (prediction),0.8756216999999998,0.5018443,0.006342306999999999,phase1/10x_tiles/NA23UCDtemporalgyri _4G8/0/7/22.jpg,[1280 774 256 256],0,NP4,0,0,1,0,1,0
4923,phase1/blobs/NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_2_22_1.jpg,NA (prediction),0.7746757,0.98753977,0.031730622,phase1/10x_tiles/NA37UCDtemporalgyri _4G8/0/2/22.jpg,[670 0 256 256],0,consensus_of_2,0,1,0,0,0,0
4924,phase1/blobs/NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_13_28_66.jpg,NA (prediction),0.99976474,0.964152,5.4324367e-09,phase1/10x_tiles/NA28UCDtemporalgyri _4G8/0/13/28.jpg,[1164 1146 256 256],0,NP4,0,1,0,0,1,0
4925,phase1/blobs/NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_14_15_19.jpg,NA (prediction),0.9502962,0.96178424,0.029829785,phase1/10x_tiles/NA27UCDtemporalgyri _4G8/0/14/15.jpg,[650 380 256 256],0,NP4,0,1,0,0,0,0
4926,phase1/blobs/17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_13_26.jpg,NA (prediction),0.9092847,0.9999505,3.6972258e-06,phase1/10x_tiles/17-3_UTSW_temporal_6E10/0/10/13.jpg,[1062 501 256 256],0,consensus_of_2,0,1,0,0,0,0
4927,phase1/blobs/17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_7_2.jpg,NA (prediction),0.00039391077,0.9992212,0.45159557,phase1/10x_tiles/17-3_UTSW_temporal_6E10/0/11/7.jpg,[127 166 256 256],0,NP4,0,1,0,0,0,0
4928,phase1/blobs/cw17-11/cw17-11_16_33_29.jpg,consensus_of_2,3.0,3.0,3.0,phase1/10x_tiles/cw17-11/0/16/33.jpg,[148 353 256 256],90,None (label),1,1,1,0,1,0
4929,phase1/blobs/NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_11_29_12.jpg,NA (prediction),0.8537176999999999,0.9959895,0.01205445,phase1/10x_tiles/NA37UCDtemporalgyri _4G8/0/11/29.jpg,[202 223 256 256],0,consensus_of_2,0,1,0,0,0,0
4930,phase1/blobs/cw17-34/cw17-34_17_27_1.jpg,NP4,1.0,0.0,0.0,phase1/10x_tiles/cw17-34/0/17/27.jpg,[1178    0  256  256],0,None (label),1,0,0,0,1,0
4931,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_22_20_4.jpg,consensus_of_2,0.0,4.0,2.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/22/20.jpg,[960 710 256 256],0,None (label),0,1,1,0,1,0
4932,phase1/blobs/NA49UCDtemporalgyri _4G8/NA49UCDtemporalgyri _4G8_16_14_5.jpg,consensus_of_2,0.0,0.0,4.0,phase1/10x_tiles/NA49UCDtemporalgyri _4G8/0/16/14.jpg,[  0 544 256 256],90,None (label),0,0,1,0,0,0
4933,phase1/blobs/cw18-48/cw18-48_8_27_35.jpg,NA (prediction),0.013963652,0.024267351,0.7112427,phase1/10x_tiles/cw18-48/0/8/27.jpg,[972 941 256 256],0,NP4,0,0,0,1,0,0
4934,phase1/blobs/cw17-34/cw17-34_27_26_38.jpg,NP4,1.0,0.0,0.0,phase1/10x_tiles/cw17-34/0/27/26.jpg,[1023  618  256  256],180,None (label),1,0,0,0,1,0
4935,phase1/blobs/NA7UCDtemporalgyri _4G8/NA7UCDtemporalgyri _4G8_3_4_2.jpg,NA (prediction),0.003311201,0.5849386,0.99670804,phase1/10x_tiles/NA7UCDtemporalgyri _4G8/0/3/4.jpg,[683 273 256 256],0,consensus_of_2,0,0,1,0,1,0
4936,phase1/blobs/NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_25_15_8.jpg,NA (prediction),0.009583289,0.2114029,0.5580743,phase1/10x_tiles/NA28UCDtemporalgyri _4G8/0/25/15.jpg,[9 190 256 256],0,NP4,0,0,0,1,0,0
4937,phase1/blobs/NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_10_25_42.jpg,NA (prediction),0.9824349,0.71431655,4.327256e-06,phase1/10x_tiles/NA23UCDtemporalgyri _4G8/0/10/25.jpg,[579 717 256 256],0,consensus_of_2,1,0,0,0,0,0
4938,phase1/blobs/cw15-29/cw15-29_5_30_47.jpg,NA (prediction),0.00045158906,0.0047686803000000005,0.9903628,phase1/10x_tiles/cw15-29/0/5/30.jpg,[301 1088 256 256],0,NP4,0,0,0,1,0,0
4939,phase1/blobs/NA16UCDtemporalgyri _4G8/NA16UCDtemporalgyri _4G8_11_1_12.jpg,NP4,1.0,0.0,0.0,phase1/10x_tiles/NA16UCDtemporalgyri _4G8/0/11/1.jpg,[  49 1070  256  256],0,None (label),1,0,0,0,0,0
4940,phase1/blobs/NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_18_16_5.jpg,NA (prediction),0.043136396,0.99971503,0.0026019127,phase1/10x_tiles/NA28UCDtemporalgyri _4G8/0/18/16.jpg,[506 0 256 256],0,consensus_of_2,0,1,0,0,0,0
4941,phase1/blobs/14-3_UTSW_temporal_6E10/14-3_UTSW_temporal_6E10_9_2_105.jpg,consensus_of_2,2.0,3.0,0.0,phase1/10x_tiles/14-3_UTSW_temporal_6E10/0/9/2.jpg,[ 264 1280  256  256],270,None (label),0,1,0,0,0,0
4942,phase1/blobs/NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_6_39_21.jpg,NA (prediction),0.99944454,0.39995563,8.977689000000002e-07,phase1/10x_tiles/NA28UCDtemporalgyri _4G8/0/6/39.jpg,[838 288 256 256],0,NP4,0,1,0,0,0,0
